fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
575,car,0.72,tensor(1.),1145,313,1191,346,,0,0,0,0,0,
575,person,0.66,tensor(2.),734,278,772,394,,0,0,0,0,0,
575,person,0.66,tensor(3.),696,283,736,393,,0,0,0,0,0,
576,person,0.7,tensor(1.),697,284,740,393,,0,0,0,0,0,
576,car,0.7,tensor(2.),1146,312,1191,347,,0,0,0,0,0,
576,person,0.68,tensor(3.),735,283,773,394,,0,0,0,0,0,
577,person,0.72,tensor(1.),698,284,740,390,,0,0,0,0,0,
577,car,0.71,tensor(2.),1146,313,1192,347,,0,0,0,0,0,
577,person,0.7,tensor(3.),736,283,775,390,,0,0,0,0,0,
578,car,0.72,tensor(1.),1145,313,1192,347,,0,0,0,0,0,
578,person,0.7,tensor(2.),738,285,776,391,,0,0,0,0,0,
578,person,0.69,tensor(3.),698,283,738,389,,0,0,0,0,0,
579,car,0.71,tensor(1.),1146,313,1192,347,,0,0,0,0,0,
579,person,0.67,tensor(2.),698,283,739,390,,0,0,0,0,0,
579,person,0.66,tensor(3.),739,285,777,391,,0,0,0,0,0,
580,car,0.7,tensor(1.),1146,313,1192,347,,0,0,0,0,0,
580,person,0.66,tensor(2.),699,283,740,392,,0,0,0,0,0,
580,person,0.62,tensor(3.),741,286,778,392,,0,0,0,0,0,
581,person,0.74,tensor(1.),699,283,742,394,,0,0,0,0,0,
581,car,0.68,tensor(2.),1146,313,1192,347,,0,0,0,0,0,
581,person,0.61,tensor(3.),742,287,778,390,,0,0,0,0,0,
582,person,0.76,tensor(1.),700,284,743,393,,0,0,0,0,0,
582,car,0.65,tensor(2.),1146,312,1192,347,,0,0,0,0,0,
583,person,0.79,tensor(1.),701,282,745,394,,0,0,0,0,0,
583,person,0.67,tensor(2.),743,286,782,399,,0,0,0,0,0,
583,car,0.63,tensor(3.),1146,312,1192,347,,0,0,0,0,0,
584,person,0.79,tensor(1.),703,282,745,394,,0,0,0,0,0,
584,person,0.65,tensor(2.),745,287,783,397,,0,0,0,0,0,
584,car,0.63,tensor(3.),1146,312,1192,347,,0,0,0,0,0,
584,car,0.61,tensor(4.),1343,322,1384,353,,0,0,0,0,0,
585,person,0.76,tensor(1.),704,282,744,392,,0,0,0,0,0,
585,person,0.71,tensor(2.),744,286,783,394,,0,0,0,0,0,
585,car,0.61,tensor(3.),1146,313,1192,348,"—_—_—_—__
",0.11,15,28,37,35,"—_—_—_—__
"
586,person,0.78,tensor(1.),704,281,747,393,,0,0,0,0,0,
586,car,0.62,tensor(2.),1147,313,1191,348,,0,0,0,0,0,
586,person,0.62,tensor(3.),748,284,784,395,,0,0,0,0,0,
587,person,0.75,tensor(1.),706,283,749,393,,0,0,0,0,0,
587,person,0.64,tensor(2.),749,285,786,393,,0,0,0,0,0,
587,car,0.63,tensor(3.),1147,313,1191,348,,0,0,0,0,0,
588,person,0.79,tensor(1.),707,282,751,392,,0,0,0,0,0,
589,person,0.8,tensor(1.),709,283,754,392,,0,0,0,0,0,
590,person,0.75,tensor(1.),711,282,754,392,,0,0,0,0,0,
591,person,0.76,tensor(1.),712,281,754,392,,0,0,0,0,0,
592,person,0.77,tensor(1.),713,280,752,391,,0,0,0,0,0,
592,person,0.67,tensor(2.),754,287,790,383,,0,0,0,0,0,
593,person,0.77,tensor(1.),713,279,755,392,,0,0,0,0,0,
593,person,0.68,tensor(2.),755,288,789,391,,0,0,0,0,0,
593,car,0.61,tensor(3.),1147,312,1192,347,,0,0,0,0,0,
594,person,0.75,tensor(1.),713,279,754,391,,0,0,0,0,0,
594,person,0.7,tensor(2.),754,286,791,391,,0,0,0,0,0,
594,car,0.62,tensor(3.),1147,312,1192,346,,0,0,0,0,0,
595,person,0.72,tensor(1.),755,287,792,392,,0,0,0,0,0,
595,person,0.72,tensor(2.),715,280,755,391,,0,0,0,0,0,
595,car,0.62,tensor(3.),1146,312,1192,347,,0,0,0,0,0,
596,person,0.71,tensor(1.),717,280,758,393,,0,0,0,0,0,
596,person,0.68,tensor(2.),756,288,792,393,,0,0,0,0,0,
596,car,0.62,tensor(3.),1146,312,1192,347,,0,0,0,0,0,
597,person,0.68,tensor(1.),718,281,758,391,,0,0,0,0,0,
597,car,0.65,tensor(2.),1146,312,1192,347,,0,0,0,0,0,
597,person,0.63,tensor(3.),757,289,793,391,,0,0,0,0,0,
598,car,0.66,tensor(1.),1145,312,1192,347,,0,0,0,0,0,
598,person,0.66,tensor(2.),720,280,760,390,,0,0,0,0,0,
598,person,0.64,tensor(3.),757,287,793,392,,0,0,0,0,0,
599,car,0.67,tensor(1.),1146,312,1192,347,,0,0,0,0,0,
599,person,0.62,tensor(2.),720,280,759,390,,0,0,0,0,0,
599,person,0.61,tensor(3.),756,288,793,393,,0,0,0,0,0,
600,car,0.67,tensor(1.),1145,312,1193,347,,0,0,0,0,0,
600,person,0.64,tensor(2.),720,282,761,390,,0,0,0,0,0,
601,person,0.72,tensor(1.),720,281,764,391,,0,0,0,0,0,
601,car,0.68,tensor(2.),1145,312,1192,347,,0,0,0,0,0,
602,person,0.74,tensor(1.),722,280,764,391,,0,0,0,0,0,
602,car,0.68,tensor(2.),1145,312,1193,348,,0,0,0,0,0,
602,person,0.62,tensor(3.),766,288,799,387,,0,0,0,0,0,
603,person,0.76,tensor(1.),723,280,766,391,,0,0,0,0,0,
603,person,0.68,tensor(2.),767,288,804,392,,0,0,0,0,0,
603,car,0.68,tensor(3.),1144,312,1193,348,,0,0,0,0,0,
604,person,0.78,tensor(1.),723,281,764,391,,0,0,0,0,0,
604,person,0.71,tensor(2.),768,287,804,390,,0,0,0,0,0,
604,car,0.68,tensor(3.),1144,312,1193,348,,0,0,0,0,0,
605,person,0.76,tensor(1.),724,281,765,388,,0,0,0,0,0,
605,person,0.71,tensor(2.),767,286,804,390,,0,0,0,0,0,
605,car,0.67,tensor(3.),1144,312,1193,348,,0,0,0,0,0,
606,person,0.76,tensor(1.),725,281,767,388,,0,0,0,0,0,
606,person,0.74,tensor(2.),767,285,805,389,,0,0,0,0,0,
606,car,0.69,tensor(3.),1144,312,1192,348,,0,0,0,0,0,
607,person,0.72,tensor(1.),726,280,769,385,,0,0,0,0,0,
607,car,0.68,tensor(2.),1144,312,1192,349,,0,0,0,0,0,
607,person,0.64,tensor(3.),769,291,805,388,,0,0,0,0,0,
608,person,0.77,tensor(1.),728,279,770,385,,0,0,0,0,0,
608,car,0.68,tensor(2.),1144,312,1192,349,,0,0,0,0,0,
608,person,0.66,tensor(3.),768,290,804,389,,0,0,0,0,0,
609,person,0.77,tensor(1.),729,278,771,388,,0,0,0,0,0,
609,car,0.67,tensor(2.),1144,312,1193,349,,0,0,0,0,0,
609,person,0.61,tensor(3.),770,288,806,388,,0,0,0,0,0,
610,person,0.8,tensor(1.),729,277,771,387,,0,0,0,0,0,
610,car,0.67,tensor(2.),1144,312,1193,349,,0,0,0,0,0,
610,person,0.66,tensor(3.),771,287,806,389,,0,0,0,0,0,
611,person,0.8,tensor(1.),730,278,771,388,,0,0,0,0,0,
611,car,0.68,tensor(2.),1144,312,1194,349,,0,0,0,0,0,
612,person,0.79,tensor(1.),731,279,773,390,,0,0,0,0,0,
612,car,0.67,tensor(2.),1144,312,1193,350,,0,0,0,0,0,
613,person,0.79,tensor(1.),732,280,776,390,,0,0,0,0,0,
613,car,0.66,tensor(2.),1144,312,1193,350,,0,0,0,0,0,
614,person,0.79,tensor(1.),734,280,778,390,,0,0,0,0,0,
614,car,0.65,tensor(2.),1144,312,1192,350,,0,0,0,0,0,
615,person,0.79,tensor(1.),735,281,778,390,,0,0,0,0,0,
615,car,0.62,tensor(2.),1143,312,1193,351,,0,0,0,0,0,
616,person,0.78,tensor(1.),737,280,777,390,,0,0,0,0,0,
616,car,0.61,tensor(2.),1144,312,1193,351,,0,0,0,0,0,
617,person,0.8,tensor(1.),737,284,777,390,,0,0,0,0,0,
618,person,0.79,tensor(1.),738,285,777,389,,0,0,0,0,0,
619,person,0.8,tensor(1.),739,284,776,389,,0,0,0,0,0,
619,person,0.65,tensor(2.),776,284,813,387,,0,0,0,0,0,
619,car,0.62,tensor(3.),1143,312,1193,352,,0,0,0,0,0,
620,person,0.74,tensor(1.),742,285,778,389,,0,0,0,0,0,
620,car,0.65,tensor(2.),1143,313,1193,352,,0,0,0,0,0,
620,person,0.65,tensor(3.),778,285,814,385,,0,0,0,0,0,
621,person,0.68,tensor(1.),744,287,780,391,,0,0,0,0,0,
621,car,0.66,tensor(2.),1143,313,1192,352,,0,0,0,0,0,
621,person,0.64,tensor(3.),778,285,814,383,,0,0,0,0,0,
622,person,0.7,tensor(1.),744,288,781,390,,0,0,0,0,0,
622,car,0.67,tensor(2.),1143,313,1192,352,,0,0,0,0,0,
622,person,0.64,tensor(3.),778,286,814,383,,0,0,0,0,0,
623,person,0.71,tensor(1.),745,286,781,391,,0,0,0,0,0,
623,car,0.69,tensor(2.),1143,313,1192,352,,0,0,0,0,0,
623,person,0.64,tensor(3.),779,286,814,384,,0,0,0,0,0,
624,car,0.71,tensor(1.),1142,314,1193,352,,0,0,0,0,0,
624,car,0.68,tensor(2.),1835,415,1919,554,,0,0,0,0,0,
624,person,0.64,tensor(3.),779,286,815,385,,0,0,0,0,0,
624,person,0.61,tensor(4.),746,285,782,389,,0,0,0,0,0,
625,car,0.75,tensor(1.),1815,411,1919,551,,0,0,0,0,0,
625,car,0.71,tensor(2.),1142,313,1193,353,,0,0,0,0,0,
625,person,0.62,tensor(3.),747,283,784,386,,0,0,0,0,0,
626,car,0.83,tensor(1.),1791,395,1919,546,,0,0,0,0,0,
626,car,0.73,tensor(2.),1142,313,1192,353,,0,0,0,0,0,
626,person,0.61,tensor(3.),747,282,787,385,,0,0,0,0,0,
627,car,0.88,tensor(1.),1771,377,1919,542,,0,0,0,0,0,
627,car,0.74,tensor(2.),1142,313,1192,353,,0,0,0,0,0,
627,person,0.61,tensor(3.),747,283,789,384,,0,0,0,0,0,
628,car,0.87,tensor(1.),1753,363,1919,544,,0,0,0,0,0,
628,car,0.73,tensor(2.),1142,313,1192,353,,0,0,0,0,0,
628,person,0.62,tensor(3.),748,282,789,386,,0,0,0,0,0,
629,car,0.87,tensor(1.),1735,347,1919,534,,0,0,0,0,0,
629,car,0.74,tensor(2.),1142,313,1193,353,,0,0,0,0,0,
629,person,0.63,tensor(3.),748,281,788,387,,0,0,0,0,0,
630,car,0.91,tensor(1.),1719,345,1918,551,,0,0,0,0,0,
630,car,0.75,tensor(2.),1142,313,1193,354,,0,0,0,0,0,
630,person,0.68,tensor(3.),748,283,787,387,,0,0,0,0,0,
630,person,0.61,tensor(4.),785,286,817,381,,0,0,0,0,0,
631,car,0.91,tensor(1.),1699,345,1919,557,,0,0,0,0,0,
631,car,0.75,tensor(2.),1142,313,1193,354,,0,0,0,0,0,
631,person,0.63,tensor(3.),748,284,787,386,,0,0,0,0,0,
631,person,0.61,tensor(4.),785,287,818,382,,0,0,0,0,0,
632,car,0.91,tensor(1.),1685,344,1919,554,,0,0,0,0,0,
632,car,0.75,tensor(2.),1142,312,1193,354,,0,0,0,0,0,
632,person,0.66,tensor(3.),748,284,787,386,,0,0,0,0,0,
633,car,0.9,tensor(1.),1673,345,1919,546,,0,0,0,0,0,
633,car,0.74,tensor(2.),1142,312,1194,354,"Eee
",0.12,7,35,41,42,"Eee
"
633,person,0.71,tensor(3.),748,283,787,387,,0,0,0,0,0,
633,person,0.62,tensor(4.),787,287,820,383,,0,0,0,0,0,
634,car,0.9,tensor(1.),1660,343,1919,540,,0,0,0,0,0,
634,car,0.74,tensor(2.),1142,312,1194,354,"Eee
",0.12,5,35,39,42,"Eee
"
634,person,0.72,tensor(3.),749,281,789,387,,0,0,0,0,0,
635,car,0.91,tensor(1.),1645,343,1919,532,,0,0,0,0,0,
635,person,0.77,tensor(2.),749,282,789,385,,0,0,0,0,0,
635,car,0.71,tensor(3.),1142,311,1194,354,,0,0,0,0,0,
636,car,0.92,tensor(1.),1634,340,1919,530,,0,0,0,0,0,
636,person,0.75,tensor(2.),751,282,790,384,,0,0,0,0,0,
636,car,0.71,tensor(3.),1141,311,1194,354,,0.13,9,36,42,43,
637,car,0.91,tensor(1.),1622,338,1919,524,"rs
",0.19,271,106,296,130,"rs
"
637,car,0.71,tensor(2.),1141,311,1193,354,,0,0,0,0,0,
637,person,0.7,tensor(3.),753,281,791,384,,0,0,0,0,0,
638,car,0.9,tensor(1.),1612,339,1919,521,,0.47,257,102,307,124,
638,person,0.73,tensor(2.),754,281,792,384,,0,0,0,0,0,
638,car,0.7,tensor(3.),1140,311,1194,353,,0,0,0,0,0,
639,car,0.91,tensor(1.),1600,337,1919,521,"eS ver coy
",0.24,246,100,318,122,"eS ver coy
"
639,person,0.72,tensor(2.),755,281,794,385,,0,0,0,0,0,
639,car,0.7,tensor(3.),1139,312,1194,354,,0,0,0,0,0,
640,car,0.89,tensor(1.),1591,337,1917,514,,0.27,234,96,302,118,
640,person,0.76,tensor(2.),755,280,795,386,,0,0,0,0,0,
640,car,0.7,tensor(3.),1139,312,1195,354,,0,0,0,0,0,
641,car,0.89,tensor(1.),1581,335,1918,510,,0.35,224,95,291,116,
641,person,0.74,tensor(2.),755,282,796,387,,0,0,0,0,0,
641,car,0.71,tensor(3.),1138,312,1194,355,,0,0,0,0,0,
642,car,0.9,tensor(1.),1571,335,1904,504,"ys See coy
",0.33,215,91,282,113,"ys See coy
"
642,person,0.76,tensor(2.),756,282,796,386,,0,0,0,0,0,
642,car,0.7,tensor(3.),1138,312,1195,355,,0,0,0,0,0,
643,car,0.9,tensor(1.),1564,334,1887,501,,0.12,131,90,269,111,
643,person,0.78,tensor(2.),757,281,797,388,,0,0,0,0,0,
643,car,0.69,tensor(3.),1138,312,1195,355,,0,0,0,0,0,
644,car,0.89,tensor(1.),1553,333,1864,496,,0.47,196,88,260,107,
644,person,0.81,tensor(2.),758,280,800,385,,0,0,0,0,0,
644,car,0.68,tensor(3.),1138,312,1195,356,,0,0,0,0,0,
645,car,0.92,tensor(1.),1547,334,1848,492,,0.33,188,84,250,103,
645,person,0.79,tensor(2.),759,283,800,385,,0,0,0,0,0,
645,car,0.66,tensor(3.),1138,311,1195,356,,0,0,0,0,0,
646,car,0.93,tensor(1.),1538,332,1829,488,"Bp soce oy
",0.47,180,84,242,102,"Bp soce oy
"
646,person,0.79,tensor(2.),760,285,800,386,,0,0,0,0,0,
646,car,0.65,tensor(3.),1138,311,1196,356,,0,0,0,0,0,
647,car,0.91,tensor(1.),1529,334,1812,484,,0.53,174,79,235,97,
647,person,0.76,tensor(2.),762,285,801,386,,0,0,0,0,0,
647,car,0.64,tensor(3.),1138,310,1196,356,,0,0,0,0,0,
648,car,0.9,tensor(1.),1524,335,1795,483,"| eet eng
",0.15,117,76,225,94,"| eet eng
"
648,person,0.75,tensor(2.),763,286,801,384,,0,0,0,0,0,
648,car,0.68,tensor(3.),1138,309,1193,357,,0,0,0,0,0,
649,car,0.9,tensor(1.),1515,335,1783,477,,0.4,163,75,219,92,
649,car,0.69,tensor(2.),1138,309,1193,357,,0,0,0,0,0,
649,person,0.68,tensor(3.),764,286,801,384,,0,0,0,0,0,
650,car,0.89,tensor(1.),1510,337,1766,475,"=e
",0.22,145,71,211,88,"=e
"
650,car,0.69,tensor(2.),1137,309,1193,357,,0,0,0,0,0,
650,person,0.68,tensor(3.),764,286,801,384,,0,0,0,0,0,
651,car,0.89,tensor(1.),1501,336,1753,472,"Cor
",0.15,143,69,206,86,"Cor
"
651,car,0.67,tensor(2.),1136,309,1195,357,,0,0,0,0,0,
651,person,0.67,tensor(3.),765,286,801,382,,0,0,0,0,0,
652,car,0.89,tensor(1.),1495,336,1738,468,"Str oe]
",0.48,146,68,199,83,"Str oe]
"
652,car,0.68,tensor(2.),1135,309,1195,357,,0,0,0,0,0,
653,car,0.87,tensor(1.),1489,334,1726,465,"eso c oe
",0.67,140,69,192,84,"eso c oe
"
653,car,0.68,tensor(2.),1134,310,1195,357,,0,0,0,0,0,
654,car,0.88,tensor(1.),1482,334,1712,464,"i Soce oe
",0.36,136,67,188,81,"i Soce oe
"
654,car,0.68,tensor(2.),1134,309,1194,358,,0,0,0,0,0,
655,car,0.89,tensor(1.),1478,334,1702,460,"esvce oe
",0.36,131,65,181,80,"esvce oe
"
655,car,0.65,tensor(2.),1134,309,1194,359,,0,0,0,0,0,
656,car,0.88,tensor(1.),1475,333,1691,459,"*Mte
",0.15,122,65,173,80,"*Mte
"
656,car,0.62,tensor(2.),1133,310,1195,359,,0,0,0,0,0,
657,car,0.89,tensor(1.),1468,332,1681,456,"eo svcr oe
",0.3,120,64,170,79,"eo svcr oe
"
657,car,0.61,tensor(2.),1131,310,1195,359,,0,0,0,0,0,
658,car,0.89,tensor(1.),1465,331,1670,452,"oe srcs oe
",0.18,115,65,163,79,"oe srcs oe
"
658,car,0.67,tensor(2.),1132,309,1194,360,,0,0,0,0,0,
659,car,0.88,tensor(1.),1455,332,1659,450,,0,0,0,0,0,
659,car,0.71,tensor(2.),1130,309,1195,360,,0,0,0,0,0,
660,car,0.89,tensor(1.),1450,327,1649,445,"bet
",0.35,114,66,161,80,"bet
"
660,car,0.74,tensor(2.),1130,310,1194,360,,0,0,0,0,0,
661,car,0.85,tensor(1.),1452,332,1641,445,,0,0,0,0,0,
661,car,0.74,tensor(2.),1129,311,1194,361,,0,0,0,0,0,
662,car,0.89,tensor(1.),1442,330,1632,440,,0,0,0,0,0,
662,car,0.75,tensor(2.),1130,311,1194,361,,0,0,0,0,0,
662,car,0.63,tensor(3.),1048,316,1104,345,,0,0,0,0,0,
663,car,0.93,tensor(1.),1442,330,1624,441,"Adige,
",0.32,99,58,143,71,"Adige,
"
663,car,0.74,tensor(2.),1130,311,1194,361,,0,0,0,0,0,
663,car,0.62,tensor(3.),1048,315,1108,345,,0,0,0,0,0,
664,car,0.9,tensor(1.),1434,331,1614,436,"AMIE
",0.24,101,56,143,68,"AMIE
"
664,car,0.74,tensor(2.),1131,312,1194,361,,0,0,0,0,0,
664,car,0.61,tensor(3.),1048,316,1108,344,,0,0,0,0,0,
665,car,0.91,tensor(1.),1430,327,1604,436,"ee
",0.13,83,58,140,71,"ee
"
665,car,0.74,tensor(2.),1130,311,1194,362,,0,0,0,0,0,
665,car,0.61,tensor(3.),1049,316,1110,345,,0,0,0,0,0,
666,car,0.9,tensor(1.),1426,327,1599,434,"habe Bg
",0.17,94,57,136,69,"habe Bg
"
666,car,0.73,tensor(2.),1128,311,1194,362,,0,0,0,0,0,
667,car,0.88,tensor(1.),1419,326,1591,433,,0,0,0,0,0,
667,car,0.72,tensor(2.),1124,312,1197,362,,0,0,0,0,0,
667,person,0.64,tensor(3.),776,283,810,378,,0,0,0,0,0,
668,car,0.9,tensor(1.),1421,326,1585,428,"ety oe
",0.24,88,55,127,67,"ety oe
"
668,car,0.73,tensor(2.),1126,311,1194,363,,0,0,0,0,0,
668,person,0.69,tensor(3.),777,283,811,379,,0,0,0,0,0,
669,car,0.88,tensor(1.),1421,331,1578,428,,0,0,0,0,0,
669,car,0.74,tensor(2.),1125,310,1194,363,,0,0,0,0,0,
670,car,0.85,tensor(1.),1409,327,1571,426,"etc ce
",0.14,87,52,126,63,"etc ce
"
670,car,0.73,tensor(2.),1126,310,1194,363,,0,0,0,0,0,
671,car,0.82,tensor(1.),1407,328,1566,424,,0,0,0,0,0,
671,car,0.7,tensor(2.),1126,310,1194,363,,0,0,0,0,0,
671,person,0.62,tensor(3.),778,282,812,379,,0,0,0,0,0,
672,car,0.82,tensor(1.),1406,328,1562,423,,0,0,0,0,0,
672,car,0.66,tensor(2.),1126,309,1195,363,,0,0,0,0,0,
672,person,0.66,tensor(3.),779,282,813,380,,0,0,0,0,0,
673,car,0.8,tensor(1.),1400,329,1552,423,,0,0,0,0,0,
673,car,0.66,tensor(2.),1126,309,1195,364,,0,0,0,0,0,
673,person,0.64,tensor(3.),780,281,813,379,,0,0,0,0,0,
674,car,0.83,tensor(1.),1395,325,1545,419,,0,0,0,0,0,
674,car,0.7,tensor(2.),1126,309,1195,364,,0,0,0,0,0,
674,person,0.63,tensor(3.),782,281,814,378,,0,0,0,0,0,
674,car,0.61,tensor(4.),1366,325,1399,356,,0,0,0,0,0,
675,car,0.86,tensor(1.),1394,326,1541,418,,0,0,0,0,0,
675,car,0.68,tensor(2.),1126,309,1195,365,,0,0,0,0,0,
675,person,0.64,tensor(3.),780,282,813,378,,0,0,0,0,0,
676,car,0.82,tensor(1.),1400,326,1535,417,,0,0,0,0,0,
676,car,0.68,tensor(2.),1126,309,1194,365,,0,0,0,0,0,
676,person,0.67,tensor(3.),781,282,815,378,,0,0,0,0,0,
677,car,0.79,tensor(1.),1412,327,1530,415,,0,0,0,0,0,
677,person,0.71,tensor(2.),782,283,815,377,,0,0,0,0,0,
677,car,0.67,tensor(3.),1124,309,1194,365,,0,0,0,0,0,
678,car,0.83,tensor(1.),1391,326,1524,413,,0,0,0,0,0,
678,person,0.7,tensor(2.),783,283,816,378,,0,0,0,0,0,
678,car,0.68,tensor(3.),1121,310,1197,366,,0,0,0,0,0,
679,car,0.81,tensor(1.),1390,326,1519,411,,0,0,0,0,0,
679,person,0.7,tensor(2.),784,282,817,378,,0,0,0,0,0,
679,car,0.67,tensor(3.),1121,310,1197,366,,0,0,0,0,0,
680,car,0.82,tensor(1.),1383,325,1514,410,,0,0,0,0,0,
680,person,0.72,tensor(2.),785,281,818,378,,0,0,0,0,0,
680,car,0.63,tensor(3.),1121,310,1196,366,,0,0,0,0,0,
681,car,0.88,tensor(1.),1377,323,1511,409,,0,0,0,0,0,
681,person,0.73,tensor(2.),785,282,820,377,,0,0,0,0,0,
682,car,0.86,tensor(1.),1378,324,1510,408,,0,0,0,0,0,
682,person,0.69,tensor(2.),786,284,819,378,,0,0,0,0,0,
682,car,0.65,tensor(3.),1118,307,1196,365,,0,0,0,0,0,
683,car,0.83,tensor(1.),1382,324,1510,407,,0,0,0,0,0,
683,car,0.68,tensor(2.),1118,312,1195,367,,0,0,0,0,0,
683,person,0.66,tensor(3.),786,285,820,378,,0,0,0,0,0,
684,car,0.81,tensor(1.),1386,324,1503,406,,0,0,0,0,0,
684,car,0.66,tensor(2.),1119,310,1196,367,,0,0,0,0,0,
685,car,0.76,tensor(1.),1372,323,1501,406,,0,0,0,0,0,
685,car,0.64,tensor(2.),1120,310,1194,366,,0,0,0,0,0,
686,car,0.81,tensor(1.),1369,324,1495,404,,0,0,0,0,0,
686,car,0.67,tensor(2.),1117,310,1193,366,,0,0,0,0,0,
687,car,0.79,tensor(1.),1370,323,1493,404,,0,0,0,0,0,
687,car,0.7,tensor(2.),1116,310,1192,367,,0,0,0,0,0,
688,car,0.79,tensor(1.),1369,325,1482,403,,0,0,0,0,0,
688,car,0.72,tensor(2.),1116,310,1193,367,,0,0,0,0,0,
689,car,0.81,tensor(1.),1365,324,1478,400,,0,0,0,0,0,
689,car,0.75,tensor(2.),1115,310,1192,368,,0,0,0,0,0,
690,car,0.83,tensor(1.),1361,324,1476,398,,0,0,0,0,0,
690,car,0.76,tensor(2.),1116,310,1192,368,,0,0,0,0,0,
691,car,0.8,tensor(1.),1357,325,1474,397,,0,0,0,0,0,
691,car,0.74,tensor(2.),1115,308,1191,369,,0.12,19,51,62,61,
692,car,0.79,tensor(1.),1361,324,1472,395,,0,0,0,0,0,
692,car,0.73,tensor(2.),1114,310,1190,368,,0.11,24,48,61,58,
693,car,0.77,tensor(1.),1362,325,1466,395,,0,0,0,0,0,
693,car,0.73,tensor(2.),1113,309,1190,369,,0,0,0,0,0,
694,car,0.79,tensor(1.),1362,324,1465,394,,0,0,0,0,0,
694,car,0.76,tensor(2.),1112,309,1189,369,,0,0,0,0,0,
695,car,0.76,tensor(1.),1110,309,1189,369,,0,0,0,0,0,
695,car,0.75,tensor(2.),1366,324,1458,393,,0,0,0,0,0,
695,person,0.61,tensor(3.),796,283,834,378,,0,0,0,0,0,
696,car,0.76,tensor(1.),1106,309,1188,370,,0,0,0,0,0,
696,car,0.69,tensor(2.),1356,325,1457,393,,0,0,0,0,0,
697,car,0.76,tensor(1.),1106,307,1188,371,,0,0,0,0,0,
697,car,0.68,tensor(2.),1357,325,1452,392,,0,0,0,0,0,
698,car,0.73,tensor(1.),1106,306,1187,371,,0,0,0,0,0,
698,car,0.67,tensor(2.),1352,325,1451,390,,0,0,0,0,0,
698,person,0.62,tensor(3.),798,286,836,377,,0,0,0,0,0,
699,car,0.76,tensor(1.),1105,305,1187,372,,0,0,0,0,0,
699,car,0.72,tensor(2.),1348,325,1449,390,,0,0,0,0,0,
699,person,0.61,tensor(3.),798,286,837,376,,0,0,0,0,0,
700,car,0.75,tensor(1.),1104,306,1187,373,,0,0,0,0,0,
700,car,0.74,tensor(2.),1348,324,1447,390,,0,0,0,0,0,
701,car,0.76,tensor(1.),1345,322,1445,391,,0,0,0,0,0,
701,car,0.74,tensor(2.),1102,306,1187,374,,0,0,0,0,0,
702,car,0.78,tensor(1.),1343,325,1441,390,,0,0,0,0,0,
702,car,0.75,tensor(2.),1101,306,1187,376,,0,0,0,0,0,
702,person,0.61,tensor(3.),799,285,840,379,,0,0,0,0,0,
703,car,0.76,tensor(1.),1100,306,1187,377,,0,0,0,0,0,
703,car,0.76,tensor(2.),1343,324,1439,389,,0,0,0,0,0,
703,person,0.63,tensor(3.),800,285,841,380,,0,0,0,0,0,
704,car,0.8,tensor(1.),1097,306,1186,378,,0,0,0,0,0,
704,car,0.74,tensor(2.),1344,323,1440,389,,0,0,0,0,0,
705,car,0.81,tensor(1.),1095,305,1184,379,,0,0,0,0,0,
705,car,0.74,tensor(2.),1344,323,1433,388,,0,0,0,0,0,
706,car,0.8,tensor(1.),1095,305,1183,380,,0,0,0,0,0,
706,car,0.74,tensor(2.),1344,324,1432,387,,0,0,0,0,0,
707,car,0.75,tensor(1.),1094,305,1181,380,,0,0,0,0,0,
707,car,0.74,tensor(2.),1343,323,1432,387,,0,0,0,0,0,
708,car,0.78,tensor(1.),1093,304,1182,381,,0,0,0,0,0,
708,car,0.7,tensor(2.),1340,324,1430,386,,0,0,0,0,0,
709,car,0.77,tensor(1.),1090,304,1181,382,,0,0,0,0,0,
709,car,0.67,tensor(2.),1341,323,1429,385,,0,0,0,0,0,
710,car,0.82,tensor(1.),1089,306,1182,380,,0,0,0,0,0,
710,car,0.65,tensor(2.),1338,321,1427,384,,0,0,0,0,0,
710,person,0.61,tensor(3.),807,286,851,378,,0,0,0,0,0,
711,car,0.78,tensor(1.),1087,306,1184,381,,0,0,0,0,0,
711,car,0.66,tensor(2.),1337,323,1427,384,,0,0,0,0,0,
712,car,0.81,tensor(1.),1085,307,1183,382,,0,0,0,0,0,
712,car,0.64,tensor(2.),1337,323,1425,383,,0,0,0,0,0,
713,car,0.79,tensor(1.),1083,306,1183,383,,0,0,0,0,0,
713,car,0.61,tensor(2.),1335,324,1423,383,,0,0,0,0,0,
714,car,0.75,tensor(1.),1083,306,1181,384,,0,0,0,0,0,
714,car,0.63,tensor(2.),1334,324,1420,383,,0,0,0,0,0,
715,car,0.79,tensor(1.),1077,307,1177,385,,0,0,0,0,0,
715,car,0.65,tensor(2.),1334,324,1418,381,,0,0,0,0,0,
716,car,0.76,tensor(1.),1076,308,1177,384,,0,0,0,0,0,
716,car,0.72,tensor(2.),1333,324,1410,382,,0,0,0,0,0,
717,car,0.8,tensor(1.),1075,308,1174,385,,0,0,0,0,0,
717,car,0.71,tensor(2.),1333,324,1412,381,,0,0,0,0,0,
718,car,0.76,tensor(1.),1332,323,1409,380,,0,0,0,0,0,
